2026-01-08 16:34:12 - __main__ - INFO - Epoch 3 | Batch 980/2070 (47.3%) | Loss: 0.0027
2026-01-08 16:34:14 - __main__ - INFO - Epoch 3 | Batch 990/2070 (47.8%) | Loss: 0.0026
2026-01-08 16:34:15 - __main__ - INFO - Epoch 3 | Batch 1000/2070 (48.3%) | Loss: 0.0026
2026-01-08 16:34:16 - __main__ - INFO - Epoch 3 | Batch 1010/2070 (48.8%) | Loss: 0.0026
2026-01-08 16:34:17 - __main__ - INFO - Epoch 3 | Batch 1020/2070 (49.3%) | Loss: 0.0025
2026-01-08 16:34:19 - __main__ - INFO - Epoch 3 | Batch 1030/2070 (49.8%) | Loss: 0.0025
2026-01-08 16:34:20 - __main__ - INFO - Epoch 3 | Batch 1040/2070 (50.2%) | Loss: 0.0024
2026-01-08 16:34:21 - __main__ - INFO - Epoch 3 | Batch 1050/2070 (50.7%) | Loss: 0.0024
2026-01-08 16:34:23 - __main__ - INFO - Epoch 3 | Batch 1060/2070 (51.2%) | Loss: 0.0023
2026-01-08 16:34:24 - __main__ - INFO - Epoch 3 | Batch 1070/2070 (51.7%) | Loss: 0.0025
2026-01-08 16:34:25 - __main__ - INFO - Epoch 3 | Batch 1080/2070 (52.2%) | Loss: 0.0023
2026-01-08 16:34:27 - __main__ - INFO - Epoch 3 | Batch 1090/2070 (52.7%) | Loss: 0.0024
2026-01-08 16:34:28 - __main__ - INFO - Epoch 3 | Batch 1100/2070 (53.1%) | Loss: 0.0023
2026-01-08 16:34:29 - __main__ - INFO - Epoch 3 | Batch 1110/2070 (53.6%) | Loss: 0.0022
2026-01-08 16:34:30 - __main__ - INFO - Epoch 3 | Batch 1120/2070 (54.1%) | Loss: 0.0022
2026-01-08 16:34:32 - __main__ - INFO - Epoch 3 | Batch 1130/2070 (54.6%) | Loss: 0.0022
2026-01-08 16:34:33 - __main__ - INFO - Epoch 3 | Batch 1140/2070 (55.1%) | Loss: 0.0021
2026-01-08 16:34:34 - __main__ - INFO - Epoch 3 | Batch 1150/2070 (55.6%) | Loss: 0.0020
2026-01-08 16:34:36 - __main__ - INFO - Epoch 3 | Batch 1160/2070 (56.0%) | Loss: 0.0020
2026-01-08 16:34:37 - __main__ - INFO - Epoch 3 | Batch 1170/2070 (56.5%) | Loss: 0.0020
2026-01-08 16:34:38 - __main__ - INFO - Epoch 3 | Batch 1180/2070 (57.0%) | Loss: 0.0019
2026-01-08 16:34:40 - __main__ - INFO - Epoch 3 | Batch 1190/2070 (57.5%) | Loss: 0.0020
2026-01-08 16:34:41 - __main__ - INFO - Epoch 3 | Batch 1200/2070 (58.0%) | Loss: 0.0019
2026-01-08 16:34:42 - __main__ - INFO - Epoch 3 | Batch 1210/2070 (58.5%) | Loss: 0.0019
2026-01-08 16:34:44 - __main__ - INFO - Epoch 3 | Batch 1220/2070 (58.9%) | Loss: 0.0018
2026-01-08 16:34:45 - __main__ - INFO - Epoch 3 | Batch 1230/2070 (59.4%) | Loss: 0.0018
2026-01-08 16:34:46 - __main__ - INFO - Epoch 3 | Batch 1240/2070 (59.9%) | Loss: 0.0017
2026-01-08 16:34:47 - __main__ - INFO - Epoch 3 | Batch 1250/2070 (60.4%) | Loss: 0.0018
2026-01-08 16:34:49 - __main__ - INFO - Epoch 3 | Batch 1260/2070 (60.9%) | Loss: 0.0017
2026-01-08 16:34:50 - __main__ - INFO - Epoch 3 | Batch 1270/2070 (61.4%) | Loss: 0.0016
2026-01-08 16:34:51 - __main__ - INFO - Epoch 3 | Batch 1280/2070 (61.8%) | Loss: 0.0017
2026-01-08 16:34:53 - __main__ - INFO - Epoch 3 | Batch 1290/2070 (62.3%) | Loss: 0.0016
2026-01-08 16:34:54 - __main__ - INFO - Epoch 3 | Batch 1300/2070 (62.8%) | Loss: 0.0016
2026-01-08 16:34:55 - __main__ - INFO - Epoch 3 | Batch 1310/2070 (63.3%) | Loss: 0.0015
2026-01-08 16:34:57 - __main__ - INFO - Epoch 3 | Batch 1320/2070 (63.8%) | Loss: 0.0016
2026-01-08 16:34:58 - __main__ - INFO - Epoch 3 | Batch 1330/2070 (64.3%) | Loss: 0.0016
2026-01-08 16:34:59 - __main__ - INFO - Epoch 3 | Batch 1340/2070 (64.7%) | Loss: 0.0015
2026-01-08 16:35:00 - __main__ - INFO - Epoch 3 | Batch 1350/2070 (65.2%) | Loss: 0.0015
2026-01-08 16:35:02 - __main__ - INFO - Epoch 3 | Batch 1360/2070 (65.7%) | Loss: 0.0015
2026-01-08 16:35:03 - __main__ - INFO - Epoch 3 | Batch 1370/2070 (66.2%) | Loss: 0.0014
2026-01-08 16:35:04 - __main__ - INFO - Epoch 3 | Batch 1380/2070 (66.7%) | Loss: 0.0014
2026-01-08 16:35:06 - __main__ - INFO - Epoch 3 | Batch 1390/2070 (67.1%) | Loss: 0.0014
2026-01-08 16:35:07 - __main__ - INFO - Epoch 3 | Batch 1400/2070 (67.6%) | Loss: 0.0014
2026-01-08 16:35:08 - __main__ - INFO - Epoch 3 | Batch 1410/2070 (68.1%) | Loss: 0.0014
2026-01-08 16:35:10 - __main__ - INFO - Epoch 3 | Batch 1420/2070 (68.6%) | Loss: 0.0014
2026-01-08 16:35:11 - __main__ - INFO - Epoch 3 | Batch 1430/2070 (69.1%) | Loss: 0.0013
2026-01-08 16:35:12 - __main__ - INFO - Epoch 3 | Batch 1440/2070 (69.6%) | Loss: 0.0013
2026-01-08 16:35:14 - __main__ - INFO - Epoch 3 | Batch 1450/2070 (70.0%) | Loss: 0.0012
2026-01-08 16:35:15 - __main__ - INFO - Epoch 3 | Batch 1460/2070 (70.5%) | Loss: 0.0013
2026-01-08 16:35:16 - __main__ - INFO - Epoch 3 | Batch 1470/2070 (71.0%) | Loss: 0.0012
2026-01-08 16:35:17 - __main__ - INFO - Epoch 3 | Batch 1480/2070 (71.5%) | Loss: 0.0012
2026-01-08 16:35:19 - __main__ - INFO - Epoch 3 | Batch 1490/2070 (72.0%) | Loss: 0.0012
2026-01-08 16:35:20 - __main__ - INFO - Epoch 3 | Batch 1500/2070 (72.5%) | Loss: 0.0012
2026-01-08 16:35:21 - __main__ - INFO - Epoch 3 | Batch 1510/2070 (72.9%) | Loss: 0.0012
2026-01-08 16:35:23 - __main__ - INFO - Epoch 3 | Batch 1520/2070 (73.4%) | Loss: 0.0012
2026-01-08 16:35:24 - __main__ - INFO - Epoch 3 | Batch 1530/2070 (73.9%) | Loss: 0.0011
2026-01-08 16:35:25 - __main__ - INFO - Epoch 3 | Batch 1540/2070 (74.4%) | Loss: 0.0011
2026-01-08 16:35:27 - __main__ - INFO - Epoch 3 | Batch 1550/2070 (74.9%) | Loss: 0.0011
2026-01-08 16:35:28 - __main__ - INFO - Epoch 3 | Batch 1560/2070 (75.4%) | Loss: 0.0011
2026-01-08 16:35:29 - __main__ - INFO - Epoch 3 | Batch 1570/2070 (75.8%) | Loss: 0.0011
2026-01-08 16:35:31 - __main__ - INFO - Epoch 3 | Batch 1580/2070 (76.3%) | Loss: 0.0011
2026-01-08 16:35:32 - __main__ - INFO - Epoch 3 | Batch 1590/2070 (76.8%) | Loss: 0.0011
2026-01-08 16:35:33 - __main__ - INFO - Epoch 3 | Batch 1600/2070 (77.3%) | Loss: 0.0010
2026-01-08 16:35:34 - __main__ - INFO - Epoch 3 | Batch 1610/2070 (77.8%) | Loss: 0.0010
2026-01-08 16:35:36 - __main__ - INFO - Epoch 3 | Batch 1620/2070 (78.3%) | Loss: 0.0010
2026-01-08 16:35:37 - __main__ - INFO - Epoch 3 | Batch 1630/2070 (78.7%) | Loss: 0.0010
2026-01-08 16:35:38 - __main__ - INFO - Epoch 3 | Batch 1640/2070 (79.2%) | Loss: 0.0010
2026-01-08 16:35:40 - __main__ - INFO - Epoch 3 | Batch 1650/2070 (79.7%) | Loss: 0.0010
2026-01-08 16:35:41 - __main__ - INFO - Epoch 3 | Batch 1660/2070 (80.2%) | Loss: 0.0010
2026-01-08 16:35:42 - __main__ - INFO - Epoch 3 | Batch 1670/2070 (80.7%) | Loss: 0.0010
2026-01-08 16:35:44 - __main__ - INFO - Epoch 3 | Batch 1680/2070 (81.2%) | Loss: 0.0009
2026-01-08 16:35:45 - __main__ - INFO - Epoch 3 | Batch 1690/2070 (81.6%) | Loss: 0.0010
2026-01-08 16:35:46 - __main__ - INFO - Epoch 3 | Batch 1700/2070 (82.1%) | Loss: 0.0009
2026-01-08 16:35:48 - __main__ - INFO - Epoch 3 | Batch 1710/2070 (82.6%) | Loss: 0.0009
2026-01-08 16:35:49 - __main__ - INFO - Epoch 3 | Batch 1720/2070 (83.1%) | Loss: 0.0009
2026-01-08 16:35:50 - __main__ - INFO - Epoch 3 | Batch 1730/2070 (83.6%) | Loss: 0.0009
2026-01-08 16:35:52 - __main__ - INFO - Epoch 3 | Batch 1740/2070 (84.1%) | Loss: 0.0008
2026-01-08 16:35:53 - __main__ - INFO - Epoch 3 | Batch 1750/2070 (84.5%) | Loss: 0.0009
2026-01-08 16:35:54 - __main__ - INFO - Epoch 3 | Batch 1760/2070 (85.0%) | Loss: 0.0009
2026-01-08 16:35:55 - __main__ - INFO - Epoch 3 | Batch 1770/2070 (85.5%) | Loss: 0.0009
2026-01-08 16:35:57 - __main__ - INFO - Epoch 3 | Batch 1780/2070 (86.0%) | Loss: 0.0008
2026-01-08 16:35:58 - __main__ - INFO - Epoch 3 | Batch 1790/2070 (86.5%) | Loss: 0.0008
2026-01-08 16:35:59 - __main__ - INFO - Epoch 3 | Batch 1800/2070 (87.0%) | Loss: 0.0008
2026-01-08 16:36:01 - __main__ - INFO - Epoch 3 | Batch 1810/2070 (87.4%) | Loss: 0.0008
2026-01-08 16:36:02 - __main__ - INFO - Epoch 3 | Batch 1820/2070 (87.9%) | Loss: 0.0008
2026-01-08 16:36:03 - __main__ - INFO - Epoch 3 | Batch 1830/2070 (88.4%) | Loss: 0.0008
2026-01-08 16:36:05 - __main__ - INFO - Epoch 3 | Batch 1840/2070 (88.9%) | Loss: 0.0008
2026-01-08 16:36:06 - __main__ - INFO - Epoch 3 | Batch 1850/2070 (89.4%) | Loss: 0.0008
2026-01-08 16:36:07 - __main__ - INFO - Epoch 3 | Batch 1860/2070 (89.9%) | Loss: 0.0008
2026-01-08 16:36:09 - __main__ - INFO - Epoch 3 | Batch 1870/2070 (90.3%) | Loss: 0.0007
2026-01-08 16:36:10 - __main__ - INFO - Epoch 3 | Batch 1880/2070 (90.8%) | Loss: 0.0007
2026-01-08 16:36:11 - __main__ - INFO - Epoch 3 | Batch 1890/2070 (91.3%) | Loss: 0.0008
2026-01-08 16:36:12 - __main__ - INFO - Epoch 3 | Batch 1900/2070 (91.8%) | Loss: 0.0008
2026-01-08 16:36:14 - __main__ - INFO - Epoch 3 | Batch 1910/2070 (92.3%) | Loss: 0.0007
2026-01-08 16:36:15 - __main__ - INFO - Epoch 3 | Batch 1920/2070 (92.8%) | Loss: 0.0007
2026-01-08 16:36:16 - __main__ - INFO - Epoch 3 | Batch 1930/2070 (93.2%) | Loss: 0.0007
2026-01-08 16:36:18 - __main__ - INFO - Epoch 3 | Batch 1940/2070 (93.7%) | Loss: 0.0007
2026-01-08 16:36:19 - __main__ - INFO - Epoch 3 | Batch 1950/2070 (94.2%) | Loss: 0.0007
2026-01-08 16:36:20 - __main__ - INFO - Epoch 3 | Batch 1960/2070 (94.7%) | Loss: 0.0007
2026-01-08 16:36:22 - __main__ - INFO - Epoch 3 | Batch 1970/2070 (95.2%) | Loss: 0.0007
2026-01-08 16:36:23 - __main__ - INFO - Epoch 3 | Batch 1980/2070 (95.7%) | Loss: 0.0007
2026-01-08 16:36:24 - __main__ - INFO - Epoch 3 | Batch 1990/2070 (96.1%) | Loss: 0.0007
2026-01-08 16:36:26 - __main__ - INFO - Epoch 3 | Batch 2000/2070 (96.6%) | Loss: 0.0007
2026-01-08 16:36:27 - __main__ - INFO - Epoch 3 | Batch 2010/2070 (97.1%) | Loss: 0.0006
2026-01-08 16:36:28 - __main__ - INFO - Epoch 3 | Batch 2020/2070 (97.6%) | Loss: 0.0006
2026-01-08 16:36:29 - __main__ - INFO - Epoch 3 | Batch 2030/2070 (98.1%) | Loss: 0.0006
2026-01-08 16:36:31 - __main__ - INFO - Epoch 3 | Batch 2040/2070 (98.6%) | Loss: 0.0006
2026-01-08 16:36:32 - __main__ - INFO - Epoch 3 | Batch 2050/2070 (99.0%) | Loss: 0.0006
2026-01-08 16:36:33 - __main__ - INFO - Epoch 3 | Batch 2060/2070 (99.5%) | Loss: 0.0006
2026-01-08 16:36:35 - __main__ - INFO - Epoch 3 | Batch 2070/2070 (100.0%) | Loss: 0.0006
2026-01-08 16:36:35 - __main__ - INFO - Epoch 3 Summary | Avg Loss: 0.0031
2026-01-08 16:36:36 - __main__ - INFO - Epoch 4 | Batch 10/2070 (0.5%) | Loss: 0.0006
2026-01-08 16:36:37 - __main__ - INFO - Epoch 4 | Batch 20/2070 (1.0%) | Loss: 0.0006
2026-01-08 16:36:39 - __main__ - INFO - Epoch 4 | Batch 30/2070 (1.4%) | Loss: 0.0006
2026-01-08 16:36:40 - __main__ - INFO - Epoch 4 | Batch 40/2070 (1.9%) | Loss: 0.0006
2026-01-08 16:36:41 - __main__ - INFO - Epoch 4 | Batch 50/2070 (2.4%) | Loss: 0.0006
2026-01-08 16:36:42 - __main__ - INFO - Epoch 4 | Batch 60/2070 (2.9%) | Loss: 0.0006
2026-01-08 16:36:44 - __main__ - INFO - Epoch 4 | Batch 70/2070 (3.4%) | Loss: 0.0006
2026-01-08 16:36:45 - __main__ - INFO - Epoch 4 | Batch 80/2070 (3.9%) | Loss: 0.0006
2026-01-08 16:36:46 - __main__ - INFO - Epoch 4 | Batch 90/2070 (4.3%) | Loss: 0.0006
2026-01-08 16:36:48 - __main__ - INFO - Epoch 4 | Batch 100/2070 (4.8%) | Loss: 0.0006
2026-01-08 16:36:49 - __main__ - INFO - Epoch 4 | Batch 110/2070 (5.3%) | Loss: 0.0006
2026-01-08 16:36:50 - __main__ - INFO - Epoch 4 | Batch 120/2070 (5.8%) | Loss: 0.0006
2026-01-08 16:36:52 - __main__ - INFO - Epoch 4 | Batch 130/2070 (6.3%) | Loss: 0.0006
2026-01-08 16:36:53 - __main__ - INFO - Epoch 4 | Batch 140/2070 (6.8%) | Loss: 0.0005
2026-01-08 16:36:54 - __main__ - INFO - Epoch 4 | Batch 150/2070 (7.2%) | Loss: 0.0005
2026-01-08 16:36:55 - __main__ - INFO - Epoch 4 | Batch 160/2070 (7.7%) | Loss: 0.0006
2026-01-08 16:36:57 - __main__ - INFO - Epoch 4 | Batch 170/2070 (8.2%) | Loss: 0.0005
2026-01-08 16:36:58 - __main__ - INFO - Epoch 4 | Batch 180/2070 (8.7%) | Loss: 0.0005
2026-01-08 16:36:59 - __main__ - INFO - Epoch 4 | Batch 190/2070 (9.2%) | Loss: 0.0005
2026-01-08 16:37:01 - __main__ - INFO - Epoch 4 | Batch 200/2070 (9.7%) | Loss: 0.0005
2026-01-08 16:37:02 - __main__ - INFO - Epoch 4 | Batch 210/2070 (10.1%) | Loss: 0.0005
2026-01-08 16:37:03 - __main__ - INFO - Epoch 4 | Batch 220/2070 (10.6%) | Loss: 0.0005
2026-01-08 16:37:05 - __main__ - INFO - Epoch 4 | Batch 230/2070 (11.1%) | Loss: 0.0005
2026-01-08 16:37:06 - __main__ - INFO - Epoch 4 | Batch 240/2070 (11.6%) | Loss: 0.0005
2026-01-08 16:37:07 - __main__ - INFO - Epoch 4 | Batch 250/2070 (12.1%) | Loss: 0.0005
2026-01-08 16:37:08 - __main__ - INFO - Epoch 4 | Batch 260/2070 (12.6%) | Loss: 0.0005
2026-01-08 16:37:10 - __main__ - INFO - Epoch 4 | Batch 270/2070 (13.0%) | Loss: 0.0005
2026-01-08 16:37:11 - __main__ - INFO - Epoch 4 | Batch 280/2070 (13.5%) | Loss: 0.0005
2026-01-08 16:37:12 - __main__ - INFO - Epoch 4 | Batch 290/2070 (14.0%) | Loss: 0.0005
2026-01-08 16:37:14 - __main__ - INFO - Epoch 4 | Batch 300/2070 (14.5%) | Loss: 0.0005
2026-01-08 16:37:15 - __main__ - INFO - Epoch 4 | Batch 310/2070 (15.0%) | Loss: 0.0005
2026-01-08 16:37:16 - __main__ - INFO - Epoch 4 | Batch 320/2070 (15.5%) | Loss: 0.0005
2026-01-08 16:37:18 - __main__ - INFO - Epoch 4 | Batch 330/2070 (15.9%) | Loss: 0.0004
2026-01-08 16:37:19 - __main__ - INFO - Epoch 4 | Batch 340/2070 (16.4%) | Loss: 0.0005
2026-01-08 16:37:20 - __main__ - INFO - Epoch 4 | Batch 350/2070 (16.9%) | Loss: 0.0005
2026-01-08 16:37:21 - __main__ - INFO - Epoch 4 | Batch 360/2070 (17.4%) | Loss: 0.0005
2026-01-08 16:37:23 - __main__ - INFO - Epoch 4 | Batch 370/2070 (17.9%) | Loss: 0.0004
2026-01-08 16:37:24 - __main__ - INFO - Epoch 4 | Batch 380/2070 (18.4%) | Loss: 0.0004
2026-01-08 16:37:25 - __main__ - INFO - Epoch 4 | Batch 390/2070 (18.8%) | Loss: 0.0004
2026-01-08 16:37:27 - __main__ - INFO - Epoch 4 | Batch 400/2070 (19.3%) | Loss: 0.0004
2026-01-08 16:37:28 - __main__ - INFO - Epoch 4 | Batch 410/2070 (19.8%) | Loss: 0.0004
2026-01-08 16:37:29 - __main__ - INFO - Epoch 4 | Batch 420/2070 (20.3%) | Loss: 0.0004
2026-01-08 16:37:31 - __main__ - INFO - Epoch 4 | Batch 430/2070 (20.8%) | Loss: 0.0004
2026-01-08 16:37:32 - __main__ - INFO - Epoch 4 | Batch 440/2070 (21.3%) | Loss: 0.0004
2026-01-08 16:37:33 - __main__ - INFO - Epoch 4 | Batch 450/2070 (21.7%) | Loss: 0.0004
2026-01-08 16:37:35 - __main__ - INFO - Epoch 4 | Batch 460/2070 (22.2%) | Loss: 0.0004
2026-01-08 16:37:36 - __main__ - INFO - Epoch 4 | Batch 470/2070 (22.7%) | Loss: 0.0004
2026-01-08 16:37:37 - __main__ - INFO - Epoch 4 | Batch 480/2070 (23.2%) | Loss: 0.0004
2026-01-08 16:37:39 - __main__ - INFO - Epoch 4 | Batch 490/2070 (23.7%) | Loss: 0.0004
2026-01-08 16:37:40 - __main__ - INFO - Epoch 4 | Batch 500/2070 (24.2%) | Loss: 0.0004
2026-01-08 16:37:42 - __main__ - INFO - Epoch 4 | Batch 510/2070 (24.6%) | Loss: 0.0004
2026-01-08 16:37:43 - __main__ - INFO - Epoch 4 | Batch 520/2070 (25.1%) | Loss: 0.0004
2026-01-08 16:37:44 - __main__ - INFO - Epoch 4 | Batch 530/2070 (25.6%) | Loss: 0.0004
2026-01-08 16:37:46 - __main__ - INFO - Epoch 4 | Batch 540/2070 (26.1%) | Loss: 0.0004
2026-01-08 16:37:47 - __main__ - INFO - Epoch 4 | Batch 550/2070 (26.6%) | Loss: 0.0004
2026-01-08 16:37:48 - __main__ - INFO - Epoch 4 | Batch 560/2070 (27.1%) | Loss: 0.0004
2026-01-08 16:37:50 - __main__ - INFO - Epoch 4 | Batch 570/2070 (27.5%) | Loss: 0.0004
2026-01-08 16:37:51 - __main__ - INFO - Epoch 4 | Batch 580/2070 (28.0%) | Loss: 0.0004
2026-01-08 16:37:52 - __main__ - INFO - Epoch 4 | Batch 590/2070 (28.5%) | Loss: 0.0004
2026-01-08 16:37:54 - __main__ - INFO - Epoch 4 | Batch 600/2070 (29.0%) | Loss: 0.0004
2026-01-08 16:37:55 - __main__ - INFO - Epoch 4 | Batch 610/2070 (29.5%) | Loss: 0.0004
2026-01-08 16:37:56 - __main__ - INFO - Epoch 4 | Batch 620/2070 (30.0%) | Loss: 0.0004
2026-01-08 16:37:58 - __main__ - INFO - Epoch 4 | Batch 630/2070 (30.4%) | Loss: 0.0004
2026-01-08 16:37:59 - __main__ - INFO - Epoch 4 | Batch 640/2070 (30.9%) | Loss: 0.0004
2026-01-08 16:38:00 - __main__ - INFO - Epoch 4 | Batch 650/2070 (31.4%) | Loss: 0.0003
2026-01-08 16:38:02 - __main__ - INFO - Epoch 4 | Batch 660/2070 (31.9%) | Loss: 0.0003
2026-01-08 16:38:03 - __main__ - INFO - Epoch 4 | Batch 670/2070 (32.4%) | Loss: 0.0004
2026-01-08 16:38:04 - __main__ - INFO - Epoch 4 | Batch 680/2070 (32.9%) | Loss: 0.0004
2026-01-08 16:38:06 - __main__ - INFO - Epoch 4 | Batch 690/2070 (33.3%) | Loss: 0.0003
2026-01-08 16:38:07 - __main__ - INFO - Epoch 4 | Batch 700/2070 (33.8%) | Loss: 0.0004
2026-01-08 16:38:08 - __main__ - INFO - Epoch 4 | Batch 710/2070 (34.3%) | Loss: 0.0003
2026-01-08 16:38:10 - __main__ - INFO - Epoch 4 | Batch 720/2070 (34.8%) | Loss: 0.0004
2026-01-08 16:38:11 - __main__ - INFO - Epoch 4 | Batch 730/2070 (35.3%) | Loss: 0.0003
2026-01-08 16:38:12 - __main__ - INFO - Epoch 4 | Batch 740/2070 (35.7%) | Loss: 0.0003
2026-01-08 16:38:14 - __main__ - INFO - Epoch 4 | Batch 750/2070 (36.2%) | Loss: 0.0003
2026-01-08 16:38:15 - __main__ - INFO - Epoch 4 | Batch 760/2070 (36.7%) | Loss: 0.0004
2026-01-08 16:38:16 - __main__ - INFO - Epoch 4 | Batch 770/2070 (37.2%) | Loss: 0.0003
2026-01-08 16:38:18 - __main__ - INFO - Epoch 4 | Batch 780/2070 (37.7%) | Loss: 0.0003
2026-01-08 16:38:19 - __main__ - INFO - Epoch 4 | Batch 790/2070 (38.2%) | Loss: 0.0003
2026-01-08 16:38:20 - __main__ - INFO - Epoch 4 | Batch 800/2070 (38.6%) | Loss: 0.0003
2026-01-08 16:38:22 - __main__ - INFO - Epoch 4 | Batch 810/2070 (39.1%) | Loss: 0.0003
2026-01-08 16:38:23 - __main__ - INFO - Epoch 4 | Batch 820/2070 (39.6%) | Loss: 0.0003
2026-01-08 16:38:24 - __main__ - INFO - Epoch 4 | Batch 830/2070 (40.1%) | Loss: 0.0003
2026-01-08 16:38:26 - __main__ - INFO - Epoch 4 | Batch 840/2070 (40.6%) | Loss: 0.0003
2026-01-08 16:38:27 - __main__ - INFO - Epoch 4 | Batch 850/2070 (41.1%) | Loss: 0.0003
2026-01-08 16:38:29 - __main__ - INFO - Epoch 4 | Batch 860/2070 (41.5%) | Loss: 0.0003
2026-01-08 16:38:30 - __main__ - INFO - Epoch 4 | Batch 870/2070 (42.0%) | Loss: 0.0003
2026-01-08 16:38:31 - __main__ - INFO - Epoch 4 | Batch 880/2070 (42.5%) | Loss: 0.0003
2026-01-08 16:38:33 - __main__ - INFO - Epoch 4 | Batch 890/2070 (43.0%) | Loss: 0.0003
2026-01-08 16:38:34 - __main__ - INFO - Epoch 4 | Batch 900/2070 (43.5%) | Loss: 0.0003
2026-01-08 16:38:35 - __main__ - INFO - Epoch 4 | Batch 910/2070 (44.0%) | Loss: 0.0003
2026-01-08 16:38:37 - __main__ - INFO - Epoch 4 | Batch 920/2070 (44.4%) | Loss: 0.0003
2026-01-08 16:38:38 - __main__ - INFO - Epoch 4 | Batch 930/2070 (44.9%) | Loss: 0.0003
2026-01-08 16:38:39 - __main__ - INFO - Epoch 4 | Batch 940/2070 (45.4%) | Loss: 0.0003
2026-01-08 16:38:41 - __main__ - INFO - Epoch 4 | Batch 950/2070 (45.9%) | Loss: 0.0003
2026-01-08 16:38:42 - __main__ - INFO - Epoch 4 | Batch 960/2070 (46.4%) | Loss: 0.0003
2026-01-08 16:38:43 - __main__ - INFO - Epoch 4 | Batch 970/2070 (46.9%) | Loss: 0.0003
2026-01-08 16:38:45 - __main__ - INFO - Epoch 4 | Batch 980/2070 (47.3%) | Loss: 0.0003
2026-01-08 16:38:46 - __main__ - INFO - Epoch 4 | Batch 990/2070 (47.8%) | Loss: 0.0003
2026-01-08 16:38:47 - __main__ - INFO - Epoch 4 | Batch 1000/2070 (48.3%) | Loss: 0.0003
2026-01-08 16:38:49 - __main__ - INFO - Epoch 4 | Batch 1010/2070 (48.8%) | Loss: 0.0003
2026-01-08 16:38:50 - __main__ - INFO - Epoch 4 | Batch 1020/2070 (49.3%) | Loss: 0.0003
2026-01-08 16:38:51 - __main__ - INFO - Epoch 4 | Batch 1030/2070 (49.8%) | Loss: 0.0003
2026-01-08 16:38:52 - __main__ - INFO - Epoch 4 | Batch 1040/2070 (50.2%) | Loss: 0.0003
2026-01-08 16:38:54 - __main__ - INFO - Epoch 4 | Batch 1050/2070 (50.7%) | Loss: 0.0003
2026-01-08 16:38:55 - __main__ - INFO - Epoch 4 | Batch 1060/2070 (51.2%) | Loss: 0.0003
2026-01-08 16:38:56 - __main__ - INFO - Epoch 4 | Batch 1070/2070 (51.7%) | Loss: 0.0003
2026-01-08 16:38:58 - __main__ - INFO - Epoch 4 | Batch 1080/2070 (52.2%) | Loss: 0.0003
2026-01-08 16:38:59 - __main__ - INFO - Epoch 4 | Batch 1090/2070 (52.7%) | Loss: 0.0003
2026-01-08 16:39:01 - __main__ - INFO - Epoch 4 | Batch 1100/2070 (53.1%) | Loss: 0.0003
2026-01-08 16:39:02 - __main__ - INFO - Epoch 4 | Batch 1110/2070 (53.6%) | Loss: 0.0003
2026-01-08 16:39:03 - __main__ - INFO - Epoch 4 | Batch 1120/2070 (54.1%) | Loss: 0.0003
2026-01-08 16:39:05 - __main__ - INFO - Epoch 4 | Batch 1130/2070 (54.6%) | Loss: 0.0003
2026-01-08 16:39:06 - __main__ - INFO - Epoch 4 | Batch 1140/2070 (55.1%) | Loss: 0.0003
2026-01-08 16:39:07 - __main__ - INFO - Epoch 4 | Batch 1150/2070 (55.6%) | Loss: 0.0003
2026-01-08 16:39:09 - __main__ - INFO - Epoch 4 | Batch 1160/2070 (56.0%) | Loss: 0.0003
2026-01-08 16:39:10 - __main__ - INFO - Epoch 4 | Batch 1170/2070 (56.5%) | Loss: 0.0003
2026-01-08 16:39:12 - __main__ - INFO - Epoch 4 | Batch 1180/2070 (57.0%) | Loss: 0.0002
2026-01-08 16:39:13 - __main__ - INFO - Epoch 4 | Batch 1190/2070 (57.5%) | Loss: 0.0003
2026-01-08 16:39:15 - __main__ - INFO - Epoch 4 | Batch 1200/2070 (58.0%) | Loss: 0.0002
2026-01-08 16:39:16 - __main__ - INFO - Epoch 4 | Batch 1210/2070 (58.5%) | Loss: 0.0003
2026-01-08 16:39:18 - __main__ - INFO - Epoch 4 | Batch 1220/2070 (58.9%) | Loss: 0.0003
2026-01-08 16:39:19 - __main__ - INFO - Epoch 4 | Batch 1230/2070 (59.4%) | Loss: 0.0002
2026-01-08 16:39:20 - __main__ - INFO - Epoch 4 | Batch 1240/2070 (59.9%) | Loss: 0.0003
2026-01-08 16:39:21 - __main__ - INFO - Epoch 4 | Batch 1250/2070 (60.4%) | Loss: 0.0002
2026-01-08 16:39:23 - __main__ - INFO - Epoch 4 | Batch 1260/2070 (60.9%) | Loss: 0.0002
2026-01-08 16:39:24 - __main__ - INFO - Epoch 4 | Batch 1270/2070 (61.4%) | Loss: 0.0002
2026-01-08 16:39:25 - __main__ - INFO - Epoch 4 | Batch 1280/2070 (61.8%) | Loss: 0.0002
2026-01-08 16:39:27 - __main__ - INFO - Epoch 4 | Batch 1290/2070 (62.3%) | Loss: 0.0002
2026-01-08 16:39:28 - __main__ - INFO - Epoch 4 | Batch 1300/2070 (62.8%) | Loss: 0.0002
2026-01-08 16:39:29 - __main__ - INFO - Epoch 4 | Batch 1310/2070 (63.3%) | Loss: 0.0002
2026-01-08 16:39:31 - __main__ - INFO - Epoch 4 | Batch 1320/2070 (63.8%) | Loss: 0.0002
